ID,DOLLAR_ID,PE_INTERFACE,PE_IP,PE_HOSTNAME,DISTRICTID,EXCHANGENAME,VENDORID,NOOR_SUB,ETISILAT_SUB,ORANGE_SUB,VODA_SUB,BITSTREAM_DATA_SUB,WE_DATA_SUB,TOTAL_VOICE_SUB,REGIONID,SECTOR,LAT,LONG,HOSTNAME,MSANCODE,SECTOR_ARABIC,REGION_NAME,SECTORID,SHELF,TEDATAIP,TE_IP,,NODENAME,ROWVERSION,HASERRORS,INSERTION,CAPACITY,,VIC
2342677,465378090,GE-0/3/1,10.45.12.236,6OCT5-R01J-GZ-EG,"THE THIRD REGION, OCTOBER",6OCTOBER5...GZ,HUAWEI_GPON,1,16,10,49,76,546,693,49,16,29.92653,30.93441,OC5CB2-M01H-C-EG,04-4-390-92,قطاع اكتوبر,المنطقة الثانية اكتوبر,EGYPT - OCTOBER,1,10.40.77.42,10.239.53.138,,04-4-390-92_M01H_OCTOBER2_R07J,2024-12-17-13.18.30.000000,0,2026-06-01-06.18.34.632912,,,NO
2342678,465378091,AE1,10.45.6.247,HYDTSHR-R01J-LX-EG,LUXOR PHONE AREA,HOMAYDATSHARQ...LX,ZTE_GPON,0,1,1,6,8,155,176,35,12,31.447552,31.694867,HYDTSHR-G01Z-LX-EG,12-1-56-850,قطاع جنوب الصعيد,منطقة تليفونات الاقصر,EGYPT - SOUTH UPPER,1,10.61.105.226,10.91.72.186,,12-1-56-850_S01,2025-11-30-13.39.06.000000,0,2026-06-01-06.18.34.632912,,,NO
2342679,465378092,AE6,10.45.0.161,NEMSA-R01J-LX-EG,LUXOR PHONE AREA,NEMSA...LX,HUAWEI_GPON,0,10,33,54,97,478,588,35,12,31.447552,31.694867,NEMSA-G01H-LX-EG,12-1-68-850,قطاع جنوب الصعيد,منطقة تليفونات الاقصر,EGYPT - SOUTH UPPER,1,10.61.129.114,10.91.72.194,,12-1-68-850_S01,2026-06-01-06.11.40.000000,0,2026-06-01-06.18.34.632912,,,NO
2342680,465378093,GE-0/1/1,10.45.24.22,MASAED-R04J-SIN-EG,NORTH SINAI PHONE AREA,MASAED...SIN,HUAWEI_GPON,0,2,6,3,11,395,428,38,13,31.11844,33.72057,MASAED109-M01H-SIN-EG,13-2-107-109,الاسماعيلية وشمال سيناء,منطقة تليفونات شمال سيناء,EGYPT - ISMAILIA & NORTH SINIA,1,10.61.117.82,10.91.108.90,,13-2-107-109_S01,2025-09-03-12.37.47.000000,0,2026-06-01-06.18.34.632912,,,NO
2342681,465378094,GE-1/1/8,10.45.12.142,MHLTZD-R01J-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,40,14,2,56,93,183,51,8,31.02482,31.2268,MHLTZ138-M01H-GH-EG,08-1-285-138,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.28.114,10.219.85.90,,08-1-285-138_S01,2026-05-30-06.10.31.000000,0,2026-06-01-06.18.34.632912,,,NO
2342682,465378095,GE-1/1/8,10.45.12.142,MHLTZD-R01J-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,0,0,0,0,15,15,51,8,31.02482,31.2268,MHLTZ138-M02H-GH-EG,08-1-285-138,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.28.115,10.219.85.91,,08-1-285-138_S02,2025-01-12-14.19.46.000000,0,2026-06-01-06.18.34.632912,,,NO
2342683,465378096,GE-0/1/3,10.45.12.142,MHLTZD-R01J-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,12,5,0,17,42,76,51,8,31.02482,31.22683,MHLTZ139-M01H-GH-EG,08-1-285-139,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.89.210,10.219.85.98,,08-1-285-139_S01,2026-04-08-06.18.20.000000,0,2026-06-01-06.18.34.632912,,,NO
2342684,465378097,GE-0/1/3,10.45.12.142,MHLTZD-R01J-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,0,0,0,0,3,3,51,8,31.02482,31.22683,MHLTZ139-M02H-GH-EG,08-1-285-139,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.89.211,10.219.85.99,,08-1-285-139_S02,2025-01-12-14.28.55.000000,0,2026-06-01-06.18.34.632912,,,NO
2342685,465378098,GE-1/1/2,10.45.9.228,GEMEZAH-R01J-GH-EG,GHARBIYA PHONE AREA 2,GEMEZAH...GH,HUAWEI_GPON,0,8,7,4,19,30,51,51,8,30.78867,31.12582,GMEZH144-M02H-GH-EG,08-1-241-144,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.26.203,10.91.133.115,,08-1-241-144_S02,2025-09-12-06.39.05.000000,0,2026-06-01-06.18.34.632912,,,NO
2342686,465378099,GE-1/1/2,10.45.9.228,GEMEZAH-R01J-GH-EG,GHARBIYA PHONE AREA 2,GEMEZAH...GH,HUAWEI_GPON,0,54,35,11,100,124,252,51,8,30.78867,31.12582,GMEZH144-M01H-GH-EG,08-1-241-144,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.26.202,10.91.133.114,,08-1-241-144_S01,2026-01-18-06.23.26.000000,0,2026-06-01-06.18.34.632912,,,NO
2342687,465378100,GE-0/1/9,10.45.9.228,GEMEZAH-R01J-GH-EG,GHARBIYA PHONE AREA 2,GEMEZAH...GH,HUAWEI_GPON,0,0,0,0,0,0,0,51,8,30.78867,31.12582,GMEZH145-M02H-GH-EG,08-1-241-145,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.95.203,10.219.133.139,,08-1-241-145_S02,2025-01-20-16.33.41.000000,0,2026-06-01-06.18.34.632912,,,NO
2342688,465378101,GE-0/1/9,10.45.9.228,GEMEZAH-R01J-GH-EG,GHARBIYA PHONE AREA 2,GEMEZAH...GH,HUAWEI_GPON,0,0,0,0,0,0,0,51,8,30.78867,31.12582,GMEZH145-M01H-GH-EG,08-1-241-145,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.95.202,10.219.133.138,,08-1-241-145_S01,2025-01-20-16.33.39.000000,0,2026-06-01-06.18.34.632912,,,NO
2342689,465378102,GE-0/0/5,10.45.2.8,ASEIF-R01J-SHR-EG,THE FIRST EASTERN REGION,AWLADSEIF...SHR,HUAWEI_GPON,0,4,13,2,19,41,60,19,15,31.35166,30.2844,AWLDSF19-M01H-SHR-EG,07-3-122-19,قطاع شرق الدلتا 2,المنطقة الأولى الشرقية,EGYPT - EAST DELTA2,1,10.61.106.26,10.91.119.18,,07-3-122-19_S01,2025-08-19-13.16.01.000000,0,2026-06-01-06.18.34.632912,,,NO
2342690,465378103,GE-1/1/2,10.45.1.201,MHLTHSN-R01J-GH-EG,GHARBIYA PHONE AREA 2,MAHALETHASSAN...GH,ZTE_GPON,0,14,8,8,30,247,291,51,8,30.7903,30.99977,MHLTH21-M01Z-GH-EG,08-1-73-21,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.106.122,10.91.93.154,,08-1-73-21_S01,2025-11-12-13.20.38.000000,0,2026-06-01-06.18.34.632912,,,NO
2342691,465378104,GE-0/0/7,10.45.28.87,ATLAT2-R02J-ALX-EG,THE FIRST REGION IN THE NORTHERN COAST,ABOTALAT2...ALX,ZTE_GPON,0,10,7,21,38,334,412,16,6,31.07606,29.71569,ABOTLT10-M01Z-ALX-EG,06-1-08-10,قطاع الساحل الشمالى ومطروح,المنطقة الاولى بالساحل الشمالى,EGYPT - NORTH COAST,1,10.61.116.130,10.238.92.186,,06-1-08-10_S01,2025-07-07-12.39.20.000000,0,2026-06-01-06.18.34.632912,,,NO
2342692,465378105,GE0/1/5,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,3,0,0,3,12,18,51,8,31.02071,31.23173,MHLTZ122-M02H-GH-EG,08-1-285-122,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.28.43,10.91.85.139,,08-1-285-122_S02,2026-05-02-06.10.38.000000,0,2026-06-01-06.18.34.632912,,,NO
2342693,465378106,GE0/1/5,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,24,1,0,25,47,85,51,8,31.02071,31.23173,MHLTZ122-M01H-GH-EG,08-1-285-122,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.28.42,10.91.85.138,,08-1-285-122_S01,2025-01-25-10.36.57.000000,0,2026-06-01-06.18.34.632912,,,NO
2342694,465378107,GI0/1/5,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,3,0,0,3,12,18,51,8,31.02071,31.23173,MHLTZ122-M02H-GH-EG,08-1-285-122,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.28.43,10.91.85.139,,08-1-285-122_S02,2026-05-02-06.10.38.000000,0,2026-06-01-06.18.34.632912,,,NO
2342695,465378108,GI0/1/5,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,24,1,0,25,47,85,51,8,31.02071,31.23173,MHLTZ122-M01H-GH-EG,08-1-285-122,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.28.42,10.91.85.138,,08-1-285-122_S01,2025-01-25-10.36.57.000000,0,2026-06-01-06.18.34.632912,,,NO
2342696,465378109,GE0/2/5,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,0,0,0,0,0,0,51,8,31.02071,31.23168,MHLTZ123-M02H-GH-EG,08-1-285-123,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.82.179,10.91.85.147,,08-1-285-123_S02,2025-01-25-10.41.38.000000,0,2026-06-01-06.18.34.632912,,,NO
2342697,465378110,GI0/2/5,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,0,0,0,0,0,0,51,8,31.02071,31.23168,MHLTZ123-M02H-GH-EG,08-1-285-123,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.82.179,10.91.85.147,,08-1-285-123_S02,2025-01-25-10.41.38.000000,0,2026-06-01-06.18.34.632912,,,NO
2342698,465378111,GE0/2/5,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,56,13,0,69,104,194,51,8,31.02071,31.23168,MHLTZ123-M01H-GH-EG,08-1-285-123,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.82.178,10.91.85.146,,08-1-285-123_S01,2025-10-11-06.35.33.000000,0,2026-06-01-06.18.34.632912,,,NO
2342699,465378112,GI0/2/5,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,56,13,0,69,104,194,51,8,31.02071,31.23168,MHLTZ123-M01H-GH-EG,08-1-285-123,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.82.178,10.91.85.146,,08-1-285-123_S01,2025-10-11-06.35.33.000000,0,2026-06-01-06.18.34.632912,,,NO
2342700,465378113,GE-1/0/7,10.45.12.142,MHLTZD-R01J-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,56,8,4,68,149,253,51,8,31.02324,31.23384,MHLTZ124-M01H-GH-EG,08-1-285-124,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.28.58,10.91.85.154,,08-1-285-124_S01,2025-11-13-05.56.58.000000,0,2026-06-01-06.18.34.632912,,,NO
2342701,465378114,GE-1/0/7,10.45.12.142,MHLTZD-R01J-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,23,1,1,25,52,90,51,8,31.02324,31.23384,MHLTZ124-M02H-GH-EG,08-1-285-124,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.28.59,10.91.85.155,,08-1-285-124_S02,2026-03-28-06.21.06.000000,0,2026-06-01-06.18.34.632912,,,NO
2342702,465378115,GE0/2/4,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,45,2,0,47,80,154,51,8,31.02318,31.23393,MHLZD125-M01H-GH-EG,08-1-285-125,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.82.186,10.91.85.162,,08-1-285-125_S01,2026-03-09-06.25.57.000000,0,2026-06-01-06.18.34.632912,,,NO
2342703,465378116,GI0/2/4,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,11,0,0,11,13,29,51,8,31.02318,31.23393,MHLZD125-M02H-GH-EG,08-1-285-125,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.82.187,10.91.85.163,,08-1-285-125_S02,2026-01-23-06.34.58.000000,0,2026-06-01-06.18.34.632912,,,NO
2342704,465378117,GE0/2/4,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,11,0,0,11,13,29,51,8,31.02318,31.23393,MHLZD125-M02H-GH-EG,08-1-285-125,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.82.187,10.91.85.163,,08-1-285-125_S02,2026-01-23-06.34.58.000000,0,2026-06-01-06.18.34.632912,,,NO
2342705,465378118,GI0/2/4,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,45,2,0,47,80,154,51,8,31.02318,31.23393,MHLZD125-M01H-GH-EG,08-1-285-125,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.82.186,10.91.85.162,,08-1-285-125_S01,2026-03-09-06.25.57.000000,0,2026-06-01-06.18.34.632912,,,NO
2342706,465378119,GI0/1/9,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,85,6,1,92,109,253,51,8,31.02652,31.23525,MHLTZ126-M01H-GH-EG,08-1-285-126,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.28.66,10.91.85.170,,08-1-285-126_S01,2025-08-14-06.34.00.000000,0,2026-06-01-06.18.34.632912,,,NO
2342707,465378120,GE0/1/9,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,7,1,1,9,24,39,51,8,31.02652,31.23525,MHLTZ126-M02H-GH-EG,08-1-285-126,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.28.67,10.91.85.171,,08-1-285-126_S02,2025-01-30-11.08.49.000000,0,2026-06-01-06.18.34.632912,,,NO
2342708,465378121,GE0/1/9,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,85,6,1,92,109,253,51,8,31.02652,31.23525,MHLTZ126-M01H-GH-EG,08-1-285-126,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.28.66,10.91.85.170,,08-1-285-126_S01,2025-08-14-06.34.00.000000,0,2026-06-01-06.18.34.632912,,,NO
2342709,465378122,GI0/1/9,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,7,1,1,9,24,39,51,8,31.02652,31.23525,MHLTZ126-M02H-GH-EG,08-1-285-126,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.28.67,10.91.85.171,,08-1-285-126_S02,2025-01-30-11.08.49.000000,0,2026-06-01-06.18.34.632912,,,NO
2342710,465378123,GI0/2/9,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,0,0,0,0,0,0,51,8,31.02657,31.2352,IBRHM127-M02H-SHR-EG,08-1-285-127,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.82.195,10.91.85.179,,08-1-285-127_S02,2025-08-12-06.36.55.000000,0,2026-06-01-06.18.34.632912,,,NO
2342711,465378124,GI0/2/9,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,0,0,0,0,0,0,51,8,31.02657,31.2352,IBRHM127-M01H-SHR-EG,08-1-285-127,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.82.194,10.91.85.178,,08-1-285-127_S01,2026-05-28-06.10.45.000000,0,2026-06-01-06.18.34.632912,,,NO
2342712,465378125,GE0/2/9,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,0,0,0,0,0,0,51,8,31.02657,31.2352,IBRHM127-M02H-SHR-EG,08-1-285-127,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.82.195,10.91.85.179,,08-1-285-127_S02,2025-08-12-06.36.55.000000,0,2026-06-01-06.18.34.632912,,,NO
2342713,465378126,GE0/2/9,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,0,0,0,0,0,0,51,8,31.02657,31.2352,IBRHM127-M01H-SHR-EG,08-1-285-127,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.82.194,10.91.85.178,,08-1-285-127_S01,2026-05-28-06.10.45.000000,0,2026-06-01-06.18.34.632912,,,NO
2342714,465378127,AE9,10.45.6.120,WESTANY-R02J-DT-EG,DAMIETTA PHONE AREA,WESTTANY...DT,ZTE_GPON,0,3,5,12,20,374,397,21,7,30.085523,31.243958,WESTANY-G02Z-DT-EG,07-5-152-951,قطاع شرق الدلتا 1,منطقة تليفونات دمياط,EGYPT - EAST DELTA,1,10.61.123.162,10.91.241.218,,07-5-152-951_S01,2024-12-29-16.15.18.000000,0,2026-06-01-06.18.34.632912,,,NO
2342715,465378128,GI0/1/5,10.45.18.231,DMIETA2-R20H-DT-EG,DAMIETTA PHONE AREA,DAMIETTA...DT,ZTE_GPON,0,42,99,95,236,658,941,21,7,31.4133,31.85895,DMIETA88-M01Z-DT-EG,07-5-36-88,قطاع شرق الدلتا 1,منطقة تليفونات دمياط,EGYPT - EAST DELTA,1,10.61.111.250,10.91.241.146,,07-5-36-88_S01,2025-12-11-11.06.29.000000,0,2026-06-01-06.18.34.632912,,,NO
2342716,465378129,ETH-TRUNK31,10.45.18.231,DMIETA2-R20H-DT-EG,DAMIETTA PHONE AREA,DAMIETTA...DT,ZTE_GPON,0,42,99,95,236,658,941,21,7,31.4133,31.85895,DMIETA88-M01Z-DT-EG,07-5-36-88,قطاع شرق الدلتا 1,منطقة تليفونات دمياط,EGYPT - EAST DELTA,1,10.61.111.250,10.91.241.146,,07-5-36-88_S01,2025-12-11-11.06.29.000000,0,2026-06-01-06.18.34.632912,,,NO
2342717,465378130,GI0/1/6,10.45.18.231,DMIETA2-R20H-DT-EG,DAMIETTA PHONE AREA,DAMIETTA...DT,ZTE_GPON,0,42,99,95,236,658,941,21,7,31.4133,31.85895,DMIETA88-M01Z-DT-EG,07-5-36-88,قطاع شرق الدلتا 1,منطقة تليفونات دمياط,EGYPT - EAST DELTA,1,10.61.111.250,10.91.241.146,,07-5-36-88_S01,2025-12-11-11.06.29.000000,0,2026-06-01-06.18.34.632912,,,NO
2342718,465378131,ET-0/0/44,10.45.19.68,DMIETA2-R04J-DT-EG,DAMIETTA PHONE AREA,DAMIETTA...DT,HUAWEI_GPON,0,18,61,44,123,416,568,21,7,31.4127,31.86324,DMTA2C89-M01H-DT-EG,07-5-36-89,قطاع شرق الدلتا 1,منطقة تليفونات دمياط,EGYPT - EAST DELTA,1,10.61.111.242,10.91.241.154,,07-5-36-89_S01,2026-01-15-14.13.57.000000,0,2026-06-01-06.18.34.632912,,,NO
2342719,465378132,ET-0/0/44,10.45.19.68,DMIETA2-R04J-DT-EG,DAMIETTA PHONE AREA,DAMIETTA...DT,HUAWEI_GPON,0,0,0,0,0,0,6,21,7,31.4127,31.86324,DMTA2C89-M02H-DT-EG,07-5-36-89,قطاع شرق الدلتا 1,منطقة تليفونات دمياط,EGYPT - EAST DELTA,2,10.61.111.243,10.91.241.155,,07-5-36-89_S02,2025-02-03-15.50.00.000000,0,2026-06-01-06.18.34.632912,,,NO
2342720,465378133,AE0,10.45.12.195,ABODYAB-R01J-KN-EG,QENA PHONE AREA,ABODEYAB...KN,HUAWEI_GPON,0,0,4,3,7,156,177,36,12,26.1743,32.56416,ABODYAB-G01H-KN-EG,12-2-08-859,قطاع جنوب الصعيد,منطقة تليفونات قنا,EGYPT - SOUTH UPPER,1,10.61.100.186,10.219.249.18,,12-2-08-859_S01,2025-11-25-05.50.03.000000,0,2026-06-01-06.18.34.632912,,,NO
2342721,465378134,AE6,10.45.21.74,NASRBNS-R02J-BNS-EG,BENI SUEF PHONE AREA,NASSER-BNYSUIF...BNS,HUAWEI_GPON,0,0,1,7,8,269,277,30,10,29.14542,31.12503,NASRBNS-G02H-BNS-EG,10-2-13-950,قطاع شمال الصعيد,منطقة تليفونات بنى سويف,EGYPT - NORTH UPPER,1,10.61.121.170,10.219.183.138,,10-2-13-950_S01,2026-05-17-12.17.31.000000,0,2026-06-01-06.18.34.632912,,,NO
2342722,465378135,GE-0/2/6,10.45.4.68,AMMAR-R02J-KB-EG,QALUBIA PHONE AREA,AMMAR...KB,HUAWEI_GPON,0,16,5,28,49,297,381,23,15,30.36303,31.13586,AMMAR45-M01H-KB-EG,08-3-405-45,قطاع شرق الدلتا 2,منطقة تليفونات القليوبية,EGYPT - EAST DELTA2,1,10.61.112.2,10.91.150.90,,08-3-405-45_S01,2025-06-03-15.18.02.000000,0,2026-06-01-06.18.34.632912,,,NO
2342723,465378136,GE-1/0/3,10.45.6.226,BARDES-R02J-SHG-EG,SOHAG PHONE AREA,BARDEES...SHG,ZTE_GPON,0,1,1,1,3,306,318,31,11,31.447552,31.694867,BARDE15-M01Z-SHG-EG,11-1-251-15,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,1,10.61.104.66,10.91.89.66,,11-1-251-15_S01,2025-01-30-12.28.02.000000,0,2026-06-01-06.18.34.632912,,,NO
2342724,465378137,GI0/1/8,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,44,8,2,54,162,252,51,8,31.02799,31.23134,MAHAL148-M01H-GH-EG,08-1-285-148,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.28.154,10.219.85.170,,08-1-285-148_S01,2026-03-09-06.26.32.000000,0,2026-06-01-06.18.34.632912,,,NO
2342725,465378138,GE0/1/8,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,1,0,0,1,42,49,51,8,31.02799,31.23134,MAHAL148-M02H-GH-EG,08-1-285-148,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.28.155,10.219.85.171,,08-1-285-148_S02,2025-01-20-13.31.04.000000,0,2026-06-01-06.18.34.632912,,,NO
2342726,465378139,GE0/1/8,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,44,8,2,54,162,252,51,8,31.02799,31.23134,MAHAL148-M01H-GH-EG,08-1-285-148,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.28.154,10.219.85.170,,08-1-285-148_S01,2026-03-09-06.26.32.000000,0,2026-06-01-06.18.34.632912,,,NO
2342727,465378140,GI0/1/8,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,1,0,0,1,42,49,51,8,31.02799,31.23134,MAHAL148-M02H-GH-EG,08-1-285-148,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.28.155,10.219.85.171,,08-1-285-148_S02,2025-01-20-13.31.04.000000,0,2026-06-01-06.18.34.632912,,,NO
2342728,465378141,GI0/2/8,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,0,0,0,0,0,0,51,8,31.02716,31.23048,MAHAL149-M01H-GH-EG,08-1-285-149,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.124.106,10.219.85.178,,08-1-285-149_S01,2025-07-08-06.48.56.000000,0,2026-06-01-06.18.34.632912,,,NO
2342729,465378142,GE0/2/8,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,0,0,0,0,0,0,51,8,31.02716,31.23048,MAHAL149-M02H-GH-EG,08-1-285-149,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.124.107,10.219.85.179,,08-1-285-149_S02,2025-01-20-13.32.45.000000,0,2026-06-01-06.18.34.632912,,,NO
2342730,465378143,GI0/2/8,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,0,0,0,0,0,0,51,8,31.02716,31.23048,MAHAL149-M02H-GH-EG,08-1-285-149,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,2,10.61.124.107,10.219.85.179,,08-1-285-149_S02,2025-01-20-13.32.45.000000,0,2026-06-01-06.18.34.632912,,,NO
2342731,465378144,GE0/2/8,10.45.28.169,MHLTZD-R20H-GH-EG,GHARBIYA PHONE AREA 2,MAHALETZIAD...GH,HUAWEI_GPON,0,0,0,0,0,0,0,51,8,31.02716,31.23048,MAHAL149-M01H-GH-EG,08-1-285-149,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.124.106,10.219.85.178,,08-1-285-149_S01,2025-07-08-06.48.56.000000,0,2026-06-01-06.18.34.632912,,,NO
